,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin
7907,4514407181,No,17,1,Yes,6,7,8,1,1,0,0,Normal,7.2,Normal,Normal,High,-769,-217,Normal,Normal
7908,4527127761,Yes,17,3,Yes,4,4,3,0,0,0,0,Few,7.0,Normal,High,Normal,650,128,High,Few
7909,4445960695,Yes,15,1,Yes,5,3,5,2,1,1,0,Normal,7.2,High,High,Normal,970,748,High,Normal
7910,4410120147,No,144,4,Yes,4,7,6,1,1,0,0,Few,7.2,High,High,Normal,-1856,-1804,High,Few
7911,4481252753,Yes,38,3,Yes,10,4,10,1,1,0,0,Normal,7.2,High,Normal,Normal,1872,1869,Normal,Normal
7912,4463020828,Yes,22,3,No,12,6,17,0,0,0,0,Normal,6.8,Normal,Normal,Normal,1880,1473,Normal,Normal
7913,4512764436,Yes,29,2,Yes,6,2,8,0,0,0,0,Normal,7.0,Normal,Normal,Normal,1652,701,Normal,Normal
7914,4476704273,Yes,16,0,Yes,5,6,4,1,1,0,0,Normal,7.2,High,High,Normal,-1348,-407,High,Normal
7915,4484971945,No,16,4,Yes,7,10,6,1,1,0,0,Normal,6.8,Normal,Normal,High,-102,363,Normal,Normal
7916,4479146684,No,14,4,No,4,11,3,0,0,0,0,Few,6.6,Normal,Normal,Normal,-4130,-2849,Normal,Few
7917,4521281559,Yes,16,5,No,9,7,6,1,0,1,0,Normal,6.8,Normal,Normal,Normal,1383,1273,Normal,Normal
7918,4525625887,No,15,3,No,3,5,2,0,0,0,0,Few,6.8,Normal,Normal,High,-1787,-608,Normal,Few
7919,4471757577,Yes,14,3,Yes,11,5,13,1,0,1,0,Many,7.2,High,High,Normal,3522,1442,High,Many
7920,4525306254,No,41,22,Yes,6,7,7,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-449,-1347,Normal,Normal
7921,4521009917,No,21,4,Yes,2,5,4,0,0,0,0,Few,7.0,Normal,High,High,-1756,-985,High,Few
7922,4508074072,No,14,6,No,1,7,0,0,0,0,0,Few,6.4,Normal,High,Normal,-3849,-2159,High,Few
7923,4527469441,Yes,16,3,Yes,8,6,13,0,0,0,0,Normal,7.2,High,High,Normal,1121,933,High,Normal
7924,4527033024,Yes,13,0,No,11,2,15,1,1,0,0,Many,7.4,High,High,Normal,4882,2658,High,Many
7925,4525985539,Yes,13,1,Yes,11,5,9,0,0,0,0,Many,7.0,High,Normal,Normal,2945,2019,Normal,Many
7926,4527084361,Yes,15,4,Yes,9,6,16,2,1,1,0,Normal,6.6,Normal,Normal,Normal,1006,820,Normal,Normal
7927,4516329473,Yes,15,2,Yes,3,2,3,1,1,0,0,Normal,7.0,High,High,Normal,1287,603,High,Normal
7928,4525363393,No,12,4,No,4,8,5,1,0,1,0,Few,6.8,Normal,Normal,Normal,-1817,-1035,Normal,Few
7929,4489475573,Yes,13,4,Yes,11,11,14,0,0,0,0,Many,7.4,High,High,Normal,733,675,High,Many
7930,4527500964,Yes,35,5,No,8,5,13,1,1,0,0,Normal,7.2,High,High,Normal,2413,2163,High,Normal
7931,4495332793,No,12,0,No,2,3,2,1,0,1,0,Few,6.8,Normal,Normal,Normal,-1093,-1572,Normal,Few
7932,4527238809,No,14,3,Yes,5,8,6,0,0,0,0,Few,6.4,Normal,Normal,Normal,-3666,-2993,Normal,Few
7933,4505403710,No,15,3,Yes,7,2,13,1,1,0,0,Normal,7.0,Normal,High,Normal,1569,664,High,Normal
7934,4469108094,No,38,2,Yes,6,13,6,1,1,0,0,Few,6.6,Normal,Normal,Normal,-4403,-3750,Normal,Few
7935,4508327940,No,83,3,No,5,7,5,0,0,0,0,Normal,7.0,High,High,Normal,-189,-1118,High,Normal
7936,4472981807,No,17,5,No,6,12,8,0,0,0,0,Normal,6.6,Normal,Normal,Normal,-2156,-1052,Normal,Normal
7937,4486431159,Yes,16,3,Yes,11,2,14,1,1,0,0,Many,7.2,High,Normal,Normal,4371,3099,Normal,Many
7938,4453493719,No,63,1,Yes,3,2,2,0,0,0,0,Few,7.0,High,High,High,77,630,High,Few
7939,4527368569,Yes,16,3,Yes,7,5,11,0,0,0,0,Normal,7.4,High,High,Normal,1938,738,High,Normal
7940,4477116393,No,14,2,No,4,6,5,0,0,0,0,Normal,6.8,High,High,High,-58,-1047,High,Normal
7941,4486569835,No,17,3,No,2,6,1,0,0,0,0,Few,6.6,Normal,Normal,Normal,-2723,-1062,Normal,Few
7942,4522493624,Yes,17,1,Yes,7,6,6,1,1,0,0,Normal,7.2,High,High,Normal,1411,1163,High,Normal
7943,4524785732,No,11,2,No,1,9,1,0,0,0,0,Few,6.6,Normal,High,Normal,-2998,-3331,High,Few
7944,4505637581,Yes,13,0,Yes,4,4,4,1,1,0,0,Few,6.8,Normal,High,Normal,97,-1064,High,Few
7945,4527309087,Yes,18,4,Yes,11,6,7,1,1,0,0,Normal,7.2,High,Normal,Normal,1395,1943,Normal,Normal
7946,4448051945,Yes,18,4,Yes,7,2,7,1,1,0,0,Normal,7.0,High,High,Normal,2438,1105,High,Normal
7947,4470529446,No,11,0,No,4,7,4,0,0,0,0,Normal,7.0,High,Normal,Normal,-925,-360,Normal,Normal
7948,4527571899,Yes,15,4,No,11,9,11,1,0,1,0,Normal,6.8,Normal,Normal,Normal,679,211,Normal,Normal
7949,4523059418,No,19,1,Yes,10,8,12,1,0,1,0,Normal,7.2,High,High,Normal,1050,-1270,High,Normal
7950,4526202382,Yes,13,1,Yes,6,4,5,2,1,1,0,Normal,7.6,High,Normal,High,392,866,Normal,Normal
7951,4478385556,No,13,3,Yes,9,11,4,0,0,0,0,Normal,7.2,High,High,Normal,24,483,High,Normal
7952,4470670940,Yes,18,3,Yes,6,6,7,0,0,0,0,Normal,7.4,High,Normal,Normal,266,1738,Normal,Normal
7953,4471257254,Yes,19,2,Yes,8,6,11,0,0,0,0,Normal,6.4,Normal,Normal,Normal,1396,89,Normal,Normal
7954,4512326355,Yes,12,2,Yes,12,5,11,2,1,1,0,Many,6.6,Normal,Normal,Normal,3807,1849,Normal,Many
7955,4486653289,No,12,0,Yes,3,3,4,0,0,0,0,Few,7.0,Normal,Normal,High,-1127,-843,Normal,Few
7956,4470054451,Yes,12,4,Yes,10,4,14,1,1,0,0,Normal,7.6,High,High,Normal,3823,3324,High,Normal
7957,4518536187,No,14,0,Yes,6,4,5,1,1,0,0,Normal,6.8,Normal,Normal,Normal,32,822,Normal,Normal
7958,4455236483,Yes,18,4,Yes,4,1,6,1,1,0,0,Normal,7.2,High,High,Normal,1306,431,High,Normal
7959,4512745203,Yes,17,6,Yes,12,8,12,1,1,0,0,Many,7.0,High,Normal,Normal,1618,514,Normal,Many
7960,4510669368,No,53,1,No,6,10,6,1,0,1,0,Few,6.8,Normal,Normal,Normal,-2854,-2798,Normal,Few
7961,4526763714,No,16,2,Yes,5,9,3,1,1,0,0,Few,6.6,Normal,Normal,Normal,-1417,860,Normal,Few
7962,4509431261,Yes,47,0,Yes,5,3,7,0,0,0,0,Normal,6.8,Normal,Normal,Normal,1320,-178,Normal,Normal
7963,4477413718,Yes,15,5,Yes,6,1,5,0,0,0,0,Normal,7.2,High,High,High,2954,3730,High,Normal
7964,4515934716,Yes,19,5,No,11,10,21,0,0,0,0,Many,7.0,High,High,Normal,2460,498,High,Many
7965,4525352224,Yes,129,17,No,6,6,6,1,1,0,0,Normal,6.8,Normal,Normal,Normal,132,-28,Normal,Normal
7966,4513354940,Yes,23,4,Yes,7,5,6,1,1,0,0,Normal,6.8,Normal,High,Normal,2276,1630,High,Normal
7967,4484592953,Yes,29,1,Yes,7,4,6,0,0,0,0,Normal,7.4,High,High,Normal,1586,2622,High,Normal
7968,4466193418,No,15,13,No,5,5,7,1,0,1,0,Normal,7.4,High,High,Normal,-418,60,High,Normal
7969,4526460873,Yes,16,4,No,4,6,2,1,1,0,0,Few,6.8,Normal,High,Normal,-1449,-539,High,Few
7970,4495515321,Yes,18,2,No,3,1,4,0,0,0,0,Few,7.0,Normal,Normal,Normal,-663,-413,Normal,Few
7971,4451773620,Yes,15,2,No,3,3,6,0,0,0,0,Few,6.8,Normal,High,Normal,-339,-1529,High,Few
7972,4519198030,Yes,17,8,No,8,8,11,0,0,0,0,Normal,7.0,High,Normal,Normal,-597,-1198,Normal,Normal
7973,4503283064,No,14,6,No,1,7,2,0,0,0,0,Few,6.8,Normal,High,Normal,-2671,-1258,High,Few
7974,4465543181,No,17,4,No,1,10,1,0,0,0,0,Few,6.8,Normal,High,Normal,-2889,-2882,High,Few
7975,4521774958,Yes,22,1,No,3,7,2,1,0,1,0,Normal,6.8,Normal,High,Normal,-1111,679,High,Normal
7976,4512943729,No,25,4,No,3,6,1,0,0,0,0,Few,7.0,High,High,High,-1972,-717,High,Few
7977,4456258019,No,12,3,No,6,4,9,0,0,0,0,Normal,7.0,High,Normal,Normal,1457,715,Normal,Normal
7978,4503866171,No,17,2,No,4,9,2,2,1,1,0,Few,6.6,Normal,Normal,Normal,-2566,-2224,Normal,Few
7979,4469416246,Yes,15,4,Yes,10,8,7,1,0,1,0,Normal,7.0,High,High,Normal,563,442,High,Normal
7980,4500754839,Yes,14,4,No,4,10,4,1,1,0,0,Few,6.8,Normal,Normal,Normal,-2924,-1587,Normal,Few
7981,4526467348,No,12,2,No,8,12,5,1,1,0,0,Normal,6.8,Normal,Normal,Normal,-2935,-1462,Normal,Normal
7982,4522860957,Yes,15,4,No,7,4,9,0,0,0,0,Normal,6.8,Normal,High,Normal,1671,1072,High,Normal
7983,4297209068,Yes,17,5,Yes,6,6,6,0,0,0,0,Normal,6.6,Normal,High,Normal,282,399,High,Normal
7984,4452292260,Yes,37,1,No,9,11,8,1,1,0,0,Normal,6.6,Normal,Normal,Normal,-896,-661,Normal,Normal
7985,4449428423,No,19,6,Yes,3,7,5,1,1,0,0,Few,6.6,Normal,Normal,Normal,-2993,-2494,Normal,Few
7986,4473438026,Yes,17,4,Yes,8,4,11,1,1,0,0,Normal,7.0,High,Normal,Normal,1810,1012,Normal,Normal
7987,4488784073,Yes,37,4,No,6,10,6,0,0,0,0,Normal,7.0,Normal,Normal,Normal,-2461,-1828,Normal,Normal
7988,4438230274,No,16,2,No,3,6,5,0,0,0,0,Few,6.4,Normal,Normal,Normal,-1620,-1431,Normal,Few
7989,4492561443,Yes,15,3,Yes,5,1,4,0,0,0,0,Normal,7.2,High,High,Normal,2375,2688,High,Normal
7990,4457538787,No,19,1,No,2,1,3,1,1,0,0,Few,6.8,Normal,High,Normal,-618,-413,High,Few
7991,4486823240,Yes,17,2,Yes,9,6,13,0,0,0,0,Normal,7.4,High,High,Normal,2253,2082,High,Normal
7992,4521965130,No,85,0,Yes,6,2,6,1,1,0,0,Normal,7.0,High,Normal,Normal,2821,2754,Normal,Normal
7993,4484601181,Yes,16,0,No,8,5,8,2,1,1,0,Normal,7.2,High,Normal,Normal,1716,1837,Normal,Normal
7994,4470363141,Yes,16,4,Yes,6,7,6,0,0,0,0,Normal,7.2,High,High,Normal,501,-495,High,Normal
7995,4505505523,No,18,2,Yes,11,16,19,0,0,0,0,Normal,6.4,Normal,Normal,Normal,-2830,-2212,Normal,Normal
7996,4526153369,Yes,26,3,Yes,10,2,10,1,0,1,0,Normal,6.8,Normal,Normal,Normal,3140,1824,Normal,Normal
7997,4423131691,No,15,4,Yes,4,6,4,1,0,1,0,Few,7.0,Normal,Normal,Normal,-1152,-1535,Normal,Few
7998,4497452611,No,19,7,No,3,4,5,0,0,0,0,Few,6.8,Normal,High,Normal,-704,-193,High,Few
7999,4471981120,Yes,14,2,Yes,12,6,11,0,0,0,0,Normal,7.0,High,Normal,Normal,2621,2483,Normal,Normal
8000,4480094113,No,13,1,No,11,16,10,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-2529,-1607,Normal,Normal
8001,4387774615,No,15,3,No,3,4,1,0,0,0,0,Few,7.0,Normal,Normal,Normal,-1099,-396,Normal,Few
8002,4515363790,No,12,3,No,4,6,1,0,0,0,0,Few,6.0,Normal,Normal,Low,-3147,-3323,Normal,Few
8003,4526222193,Yes,21,6,Yes,6,1,7,1,1,0,0,Normal,7.2,High,High,High,3142,2037,High,Normal
8004,4447414095,No,17,2,No,6,8,6,0,0,0,0,Normal,7.2,High,High,Normal,-1231,496,High,Normal
8005,4504974041,No,13,1,Yes,2,4,2,0,0,0,0,Few,6.8,High,High,Normal,-1991,-1055,High,Few
8006,4442091575,Yes,20,3,Yes,11,1,13,1,1,0,1,Many,7.4,High,High,Normal,4250,3916,High,Many
8007,4516515397,No,13,1,No,6,12,3,0,0,0,0,Few,6.6,Normal,Normal,Low,-3683,-3420,Normal,Few
8008,4505187643,Yes,66,2,Yes,10,3,11,1,0,1,0,Normal,7.0,High,Normal,Normal,3313,1465,Normal,Normal
8009,4526183369,Yes,22,4,Yes,10,8,17,1,1,0,0,Many,7.2,High,Normal,Normal,2117,180,Normal,Many
8010,4467235457,No,13,2,Yes,3,9,3,0,0,0,0,Few,6.6,Normal,Normal,Normal,-3268,-3888,Normal,Few
8011,4469904395,Yes,16,0,No,4,7,5,1,1,0,0,Few,7.0,Normal,High,Normal,-629,-209,High,Few
8012,4461601023,Yes,18,1,Yes,10,4,6,2,1,1,0,Normal,7.6,High,High,High,3184,3874,High,Normal
8013,4506975246,No,50,2,No,5,8,2,0,0,0,0,Normal,7.0,High,High,High,-890,-1261,High,Normal
8014,4490055696,No,48,4,No,5,10,8,1,1,0,0,Few,6.2,Normal,Normal,Low,-4646,-3186,Normal,Few
8015,4519220567,No,17,16,Yes,4,2,4,0,0,0,0,Normal,7.0,High,High,Normal,1937,1019,High,Normal
8016,4522842470,Yes,16,3,Yes,5,5,7,0,0,0,0,Few,6.8,Normal,Normal,Normal,15,-2108,Normal,Few
8017,4448423272,No,10,3,Yes,4,5,2,0,0,0,0,Few,7.2,High,High,Normal,-44,673,High,Few
8018,4509068036,No,15,3,Yes,4,0,2,0,0,0,0,Normal,6.8,High,High,High,3133,2377,High,Normal
8019,4521845032,No,16,5,Yes,4,8,7,0,0,0,0,Few,7.0,Normal,High,Normal,-2450,-2260,High,Few
8020,4515955272,Yes,16,11,No,9,7,5,0,0,0,0,Normal,7.4,High,High,Normal,1309,657,High,Normal
8021,4519665715,No,15,2,No,8,9,5,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-994,266,Normal,Normal
8022,4465424033,No,13,4,Yes,4,12,3,1,0,1,0,Few,6.6,Normal,Normal,Normal,-4199,-3415,Normal,Few
8023,4505416038,No,56,1,Yes,2,1,4,0,0,0,0,Few,7.0,High,High,High,1684,1773,High,Few
8024,4526044508,Yes,19,3,No,6,6,7,0,0,0,0,Normal,7.0,Normal,Normal,Normal,95,772,Normal,Normal
8025,4480746827,No,38,1,No,2,7,3,0,0,0,0,Few,6.8,Normal,Normal,Normal,-3453,-2582,Normal,Few
8026,4473157317,No,21,4,Yes,5,2,5,1,1,0,0,Normal,7.0,High,High,High,2432,1875,High,Normal
8027,4512583390,Yes,15,4,Yes,9,2,11,0,0,0,0,Normal,7.4,High,High,Normal,2680,1700,High,Normal
8028,4465279641,No,16,2,Yes,8,13,4,0,0,0,0,Normal,7.2,High,Normal,Normal,-4178,-1302,Normal,Normal
8029,4489477111,Yes,20,1,No,5,3,4,1,1,0,0,Normal,7.0,High,High,Normal,897,806,High,Normal
8030,4479732841,No,26,3,No,4,6,5,0,0,0,0,Few,7.0,High,High,Normal,-1232,-1020,High,Few
8031,4514309689,Yes,12,1,No,5,9,5,0,0,0,0,Few,7.0,Normal,Normal,Normal,-4112,-2493,Normal,Few
8032,4527434584,Yes,15,16,Yes,10,7,11,1,1,0,0,Many,7.0,High,High,Normal,2514,1416,High,Many
8033,4525788631,No,16,5,Yes,6,12,8,1,1,0,0,Normal,6.6,Normal,Normal,Normal,-2088,-2153,Normal,Normal
8034,4527311147,No,19,0,Yes,6,8,5,1,1,0,0,Normal,7.0,High,High,Normal,-414,-601,High,Normal
8035,4469649522,No,53,5,No,4,11,3,0,0,0,0,Few,6.8,Normal,Normal,Normal,-3368,-3384,Normal,Few
8036,4525620906,Yes,15,3,No,4,7,2,0,0,0,0,Few,6.8,Normal,Normal,Normal,-539,723,Normal,Few
8037,4512919782,No,45,3,Yes,7,6,10,0,0,0,0,Normal,6.8,Normal,Normal,Normal,495,21,Normal,Normal
8038,4465354125,Yes,13,1,Yes,7,5,9,1,1,0,0,Normal,7.0,High,Normal,High,1794,927,Normal,Normal
8039,4497742597,No,60,3,No,7,4,10,1,1,0,0,Normal,7.0,Normal,High,Normal,1459,970,High,Normal
8040,4500293065,Yes,17,5,No,6,1,12,1,1,0,0,Normal,6.8,Normal,Normal,Normal,685,333,Normal,Normal
8041,4517659672,No,15,2,Yes,4,3,4,1,1,0,0,Few,6.8,Normal,Normal,Normal,-782,-1431,Normal,Few
8042,4477708439,Yes,48,0,No,4,5,6,1,1,0,0,Normal,7.0,High,Normal,High,-876,389,Normal,Normal
8043,4475151034,No,15,1,Yes,2,3,6,0,0,0,0,Few,7.2,Normal,High,Normal,-302,-646,High,Few
8044,4526755326,No,17,1,Yes,3,8,3,0,0,0,0,Few,6.4,Normal,Normal,Normal,-4235,-4926,Normal,Few
8045,4522799084,Yes,16,3,No,6,6,4,1,0,1,0,Normal,7.0,High,High,Normal,-316,63,High,Normal
8046,4495602419,No,12,1,No,7,10,8,0,0,0,0,Normal,7.0,High,Normal,Normal,-2362,79,Normal,Normal
8047,4527042510,No,20,1,Yes,12,4,14,2,1,1,0,Many,7.2,High,High,High,3708,2901,High,Many
8048,4507364977,Yes,18,1,No,6,6,7,1,1,0,0,Normal,7.0,High,Normal,High,-258,569,Normal,Normal
8049,4526256395,No,37,3,No,1,6,1,1,0,1,0,Few,6.8,Normal,High,Normal,-2634,-1282,High,Few
8050,4497764283,No,16,0,Yes,6,11,5,0,0,0,0,Few,6.6,Normal,Normal,Normal,-3709,-4015,Normal,Few
8051,4451728013,No,15,7,No,11,3,14,0,0,0,0,Many,7.6,High,Normal,Normal,4074,3921,Normal,Many
8052,4504012663,No,152,4,No,7,6,6,1,1,0,0,Normal,7.2,High,High,Normal,-26,989,High,Normal
8053,4479907998,No,44,1,Yes,7,4,6,1,1,0,0,Normal,7.0,Normal,Normal,High,143,713,Normal,Normal
8054,4502893432,Yes,18,1,No,5,6,6,1,0,1,0,Normal,7.0,Normal,Normal,Normal,-155,-47,Normal,Normal
8055,4466996593,No,17,4,No,8,5,9,1,1,0,0,Normal,7.4,High,Normal,Normal,302,1420,Normal,Normal
8056,4508032491,No,16,2,No,5,8,7,0,0,0,0,Few,6.4,Normal,Normal,Normal,-1615,-1393,Normal,Few
8057,4500122994,No,16,1,Yes,3,2,1,1,1,0,0,Normal,7.0,High,High,Normal,1443,-453,High,Normal
8058,4520714829,No,16,7,Yes,6,7,9,0,0,0,0,Normal,7.2,Normal,Normal,Normal,-1446,-965,Normal,Normal
8059,4458639336,No,12,0,No,7,7,2,0,0,0,0,Normal,7.2,High,Normal,High,341,-352,Normal,Normal
8060,4477499518,Yes,23,3,Yes,12,8,10,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-120,-393,Normal,Normal
8061,4525234644,Yes,15,2,No,7,3,8,1,1,0,0,Normal,7.0,Normal,High,Normal,566,-528,High,Normal
8062,4484556262,Yes,11,0,Yes,9,7,13,0,0,0,0,Normal,6.4,Normal,Normal,Normal,166,-1644,Normal,Normal
8063,4489972241,Yes,20,3,Yes,7,6,12,1,1,0,1,Normal,6.8,Normal,Normal,Normal,-49,-1803,Normal,Normal
8064,4457517479,No,15,3,No,4,8,6,0,0,0,0,Few,6.8,Normal,Normal,Normal,-2661,-3190,Normal,Few
8065,4484101947,No,14,1,Yes,2,5,2,0,0,0,0,Few,7.0,Normal,High,Normal,-1522,-1437,High,Few
8066,4452042195,Yes,17,2,Yes,2,3,4,0,0,0,0,Normal,6.8,High,High,High,1060,1708,High,Normal
8067,4468603101,Yes,17,4,No,9,4,6,1,0,1,1,Many,7.2,High,High,Normal,4043,1803,High,Many
8068,4517973417,Yes,15,5,Yes,7,1,10,1,1,0,0,Normal,7.2,High,High,Normal,2699,2575,High,Normal
8069,4471426578,Yes,42,4,No,8,6,9,0,0,0,0,Normal,7.2,High,Normal,Normal,843,1776,Normal,Normal
8070,4458486391,Yes,18,7,Yes,9,5,7,1,1,0,0,Normal,7.4,High,High,Normal,2193,2957,High,Normal
8071,4520523189,Yes,26,5,Yes,5,3,5,1,1,0,0,Few,7.0,High,High,Normal,-18,788,High,Few
8072,4520399524,Yes,15,0,No,2,4,3,0,0,0,0,Few,6.8,Normal,High,Normal,-1352,-2339,High,Few
8073,4452036224,No,16,1,Yes,7,9,8,1,1,0,0,Normal,6.6,Normal,Normal,Normal,-1736,-2692,Normal,Normal
8074,4507431568,Yes,14,2,Yes,5,6,7,0,0,0,0,Normal,7.0,High,High,Normal,171,42,High,Normal
8075,4447906863,No,14,1,Yes,4,6,5,0,0,0,0,Few,7.0,High,High,Normal,-1711,-1406,High,Few
8076,4522665247,No,38,2,No,9,15,9,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-2793,-3416,Normal,Normal
8077,4482844826,No,128,3,Yes,8,7,8,1,1,0,0,Normal,7.2,High,High,Normal,1549,1179,High,Normal
8078,4485633247,Yes,14,0,Yes,8,5,7,1,1,0,0,Normal,7.2,High,High,High,2565,1634,High,Normal
8079,4481910360,No,20,2,Yes,5,3,12,2,1,1,0,Few,6.8,Normal,Normal,Normal,-174,-70,Normal,Few
8080,4513290700,No,73,2,Yes,5,7,5,1,0,1,0,Normal,7.0,High,Normal,High,-1029,754,Normal,Normal
8081,4482031505,No,18,0,Yes,4,2,7,1,1,0,0,Few,6.8,Normal,Normal,Normal,785,-350,Normal,Few
8082,4501242317,Yes,50,5,Yes,4,0,6,0,0,0,0,Normal,7.2,High,High,High,3652,1943,High,Normal
8083,4474968452,No,18,4,Yes,4,4,7,0,0,0,0,Normal,7.0,Normal,High,Normal,995,-458,High,Normal
8084,4435131804,Yes,17,6,Yes,9,2,10,0,0,0,0,Normal,7.2,High,High,Normal,3703,3118,High,Normal
8085,4492283866,No,18,3,Yes,6,7,3,2,1,1,0,Normal,6.8,High,High,Normal,-74,-482,High,Normal
8086,4493157099,Yes,14,0,Yes,8,8,8,2,1,1,0,Normal,6.8,High,Normal,High,719,387,Normal,Normal
8087,4464569523,Yes,20,5,Yes,8,5,11,1,1,0,0,Normal,7.0,Normal,High,Normal,1074,52,High,Normal
8088,4480246258,Yes,15,1,No,2,8,1,1,0,1,0,Few,6.8,Normal,High,Normal,-3259,-1311,High,Few
8089,4456733355,No,13,5,Yes,5,10,7,0,0,0,0,Few,6.8,Normal,Normal,Normal,-3704,-4361,Normal,Few
8090,4512935450,No,12,2,No,6,13,10,1,0,1,0,Normal,6.6,Normal,Normal,Normal,-2772,-2957,Normal,Normal
8091,4507962860,Yes,58,2,Yes,8,4,7,1,1,0,0,Normal,7.0,High,High,Normal,2322,1048,High,Normal
8092,4525838366,No,16,6,No,2,7,1,0,0,0,0,Few,7.0,Normal,High,Normal,-3304,-1505,High,Few
8093,4515795123,Yes,21,2,Yes,8,7,9,0,0,0,0,Normal,7.2,High,Normal,Normal,1393,1671,Normal,Normal
8094,4510387973,Yes,19,2,Yes,7,1,7,2,1,1,0,Normal,7.2,High,High,Normal,2954,2444,High,Normal
8095,4486954946,Yes,18,5,Yes,10,6,11,1,1,0,0,Many,7.2,High,High,Normal,3409,1964,High,Many
8096,4500400815,No,8,1,Yes,4,12,4,0,0,0,0,Few,6.4,Normal,Normal,Normal,-5228,-6488,Normal,Few
8097,4388887551,Yes,28,3,Yes,9,4,14,0,0,0,0,Normal,7.2,High,High,Normal,2422,656,High,Normal
8098,4387753545,Yes,16,3,Yes,11,10,12,1,1,0,0,Normal,6.6,Normal,Normal,Normal,149,-1568,Normal,Normal
8099,4505469911,No,16,7,No,7,7,7,1,1,0,0,Normal,6.8,High,High,Normal,-435,-1431,High,Normal
8100,4518463006,No,40,3,No,10,8,10,0,0,0,0,Normal,7.2,High,Normal,Normal,510,921,Normal,Normal
8101,4440655415,No,37,4,No,4,12,5,0,0,0,0,Normal,7.0,Normal,High,Normal,-2203,-2676,High,Normal
8102,4492408398,Yes,38,0,Yes,2,3,2,0,0,0,0,Few,7.2,High,High,High,-304,-1063,High,Few
8103,4515778115,No,16,2,No,7,8,12,0,0,0,0,Normal,7.0,High,High,Normal,648,617,High,Normal
8104,4482606346,No,16,4,Yes,8,6,11,1,1,0,0,Normal,7.2,High,High,Normal,1365,1563,High,Normal
8105,4452033699,No,17,3,No,7,11,12,0,0,0,0,Normal,7.2,High,High,Normal,-2550,-1700,High,Normal
8106,4525979085,No,15,2,Yes,8,6,10,1,0,1,0,Normal,6.6,Normal,High,Normal,1932,168,High,Normal
8107,4503659177,Yes,17,3,No,9,7,11,0,0,0,0,Normal,7.0,High,Normal,Normal,1692,1775,Normal,Normal
8108,4524685045,Yes,12,3,No,8,6,9,1,1,0,0,Normal,7.2,High,Normal,Normal,624,1208,Normal,Normal
8109,4526080128,Yes,17,1,Yes,11,3,10,0,0,0,0,Normal,7.0,High,Normal,Normal,4024,2465,Normal,Normal
8110,4513514281,No,11,2,No,6,9,7,0,0,0,0,Normal,6.8,Normal,High,Normal,-1128,-2710,High,Normal
8111,4503065925,Yes,13,3,Yes,9,1,15,1,1,0,0,Normal,6.8,High,High,Normal,4135,1375,High,Normal
8112,4447295063,No,14,3,Yes,10,3,16,0,0,0,0,Many,7.2,High,High,Normal,4765,3054,High,Many
8113,4520552197,No,20,4,Yes,12,7,11,1,1,0,0,Many,7.4,High,Normal,Normal,1581,1899,Normal,Many
8114,4449282228,Yes,12,4,No,5,4,7,1,1,0,0,Normal,7.2,High,High,Normal,1603,1827,High,Normal
8115,4447643884,No,16,2,Yes,8,4,8,0,0,0,0,Normal,6.8,High,High,Normal,2236,288,High,Normal
8116,4467793261,Yes,14,2,Yes,3,2,3,0,0,0,0,Few,6.8,Normal,Normal,High,1391,214,Normal,Few
8117,4472758849,No,37,0,No,3,6,1,0,0,0,0,Few,7.2,High,Normal,Normal,-1729,-437,Normal,Few
8118,4493053223,No,16,4,Yes,9,5,12,2,1,1,0,Normal,7.0,Normal,Normal,Normal,614,-322,Normal,Normal
8119,4488128761,No,32,2,Yes,10,11,10,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-1538,-1233,Normal,Normal
8120,4477432389,No,33,2,No,6,10,7,0,0,0,0,Few,7.0,High,Normal,Normal,-2116,-1407,Normal,Few
8121,4524986663,Yes,14,2,Yes,8,4,5,0,0,0,0,Normal,6.8,Normal,High,Normal,2973,1838,High,Normal
8122,4495452428,Yes,16,2,No,8,9,7,1,1,0,0,Normal,6.8,Normal,Normal,Normal,-149,427,Normal,Normal
8123,4437780946,No,17,5,No,6,6,2,0,0,0,0,Few,6.8,High,Normal,Normal,-1240,-76,Normal,Few
8124,4467109109,Yes,15,4,Yes,5,12,3,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-2651,-1695,Normal,Normal
8125,4527532264,Yes,16,1,Yes,9,10,13,1,1,0,0,Normal,6.8,Normal,Normal,Normal,-1022,-1200,Normal,Normal
8126,4523862114,Yes,22,3,No,7,2,4,1,1,0,0,Normal,6.8,Normal,Normal,Normal,1643,882,Normal,Normal
8127,4505508838,No,20,2,Yes,6,5,7,1,1,0,0,Normal,7.2,High,High,High,760,995,High,Normal
